!CSV A.01.01
!Keysight Technologies,N5242B,MY48420967,A.15.65.19
!Date: Wednesday, January 25, 2023 07:14:27
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),SYSNPDI(REAL),SYSNPDI(IMAG)
1658000000,2832.8977,0.36932153
1667500000,2799.4175,0.37550983
1677000000,2771.8757,0.38169211
1686500000,2745.6943,0.38788044
1696000000,2710.0161,0.39407131
1705500000,2682.8652,0.39962551
1715000000,2698.2996,0.39948314
1724500000,2705.0569,0.39935085
1734000000,2709.6641,0.39920849
1743500000,2718.5713,0.39907619
1753000000,2738.2449,0.39893383
1762500000,2755.3501,0.39879721
1772000000,2773.4114,0.39865452
1781500000,2800.0137,0.39954573
1791000000,2835.1558,0.40052098
1800500000,2881.9119,0.4014973
1810000000,2929.1995,0.40246895
1819500000,2981.646,0.40344509
1829000000,3033.7981,0.40442094
1838500000,3078.7429,0.40539706
1848000000,3071.9558,0.4115985
1857500000,3045.4595,0.41957936
1867000000,3012.2583,0.42755279
1876500000,2955.9541,0.43552503
1886000000,2885.5828,0.44350982
1895500000,2812.8328,0.45148033
1905000000,2733.3291,0.45946535
1914500000,2699.4468,0.45877907
1924000000,2698.9773,0.45156646
1933500000,2712.042,0.44433865
1943000000,2735.1304,0.43712592
1952500000,2759.1553,0.42989993
1962000000,2794.4585,0.42267221
1971500000,2846.2056,0.41545823
1981000000,2891.5039,0.40943322
1990500000,2921.3882,0.405283
2000000000,2957.937,0.40113264
END

