!CSV A.01.01
!Keysight Technologies,N5242B,MY48420967,A.15.65.19
!Date: Saturday, February 04, 2023 11:38:45
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),SYSNPDI(DB),SYSNPDI(DEG)
651000000,-165.35774,0.0077015413
660500000,-165.38586,0.0076888152
670000000,-165.41391,0.0076753753
679500000,-165.44736,0.0077549662
689000000,-165.50403,0.0079716882
698500000,-165.51736,0.0081114527
708000000,-165.54349,0.0083654299
717500000,-165.55823,0.0086164186
727000000,-165.54822,0.0087712277
736500000,-165.48904,0.0086491629
746000000,-165.50723,0.0086822845
755500000,-165.51451,0.010297401
765000000,-165.45903,0.010626833
774500000,-165.42091,0.010990061
784000000,-165.42201,0.011449243
793500000,-165.42238,0.011812025
803000000,-165.32031,0.01150502
812500000,-165.26738,0.011333736
822000000,-165.25372,0.011266159
831500000,-165.26743,0.011269835
841000000,-165.25945,0.011131888
850500000,-165.25949,0.010994789
860000000,-165.24644,0.010824605
869500000,-165.22121,0.010625861
879000000,-165.21568,0.010551615
888500000,-165.23874,0.010651222
898000000,-165.24237,0.010703562
907500000,-165.23845,0.010737056
917000000,-165.22223,0.010741025
926500000,-165.20988,0.010776059
936000000,-165.19696,0.010809158
945500000,-165.18776,0.010851452
955000000,-165.19362,0.010931444
964500000,-165.15707,0.010762911
974000000,-165.10667,0.01048697
983500000,-165.07602,0.010262507
993000000,-165.05693,0.010067428
1002500000,-165.04718,0.0098824287
1012000000,-165.02124,0.0096271848
1021500000,-164.98572,0.0093538286
1031000000,-164.93822,0.0090593919
1040500000,-164.8804,0.0087494412
1050000000,-164.9185,0.0088691562
1059500000,-164.95105,0.0090116356
1069000000,-164.97443,0.0091366721
1078500000,-164.98448,0.0092342189
1088000000,-164.99156,0.0093501601
1097500000,-165.01295,0.0095226802
1107000000,-165.03188,0.0096911602
1116500000,-165.06145,0.0098851239
1126000000,-165.09128,0.010054861
1135500000,-165.05356,0.0098421099
1145000000,-165.04243,0.0096916193
1154500000,-165.06064,0.0096063511
1164000000,-165.11377,0.0095970575
1173500000,-165.09724,0.0092223873
1183000000,-165.05214,0.0087106517
1192500000,-164.98398,0.008165095
1202000000,-164.89531,0.0075984132
1211500000,-164.81458,0.0071269739
1221000000,-164.79292,0.0068860576
1230500000,-164.74037,0.0066002775
1240000000,-164.6693,0.0062934253
1249500000,-164.56129,0.0059441593
1259000000,-164.59651,0.0060147326
1268500000,-164.61456,0.006074097
1278000000,-164.62827,0.0061277039
1287500000,-164.62961,0.0061641512
1297000000,-164.6364,0.0062111816
1306500000,-164.64481,0.0062629492
1316000000,-164.6709,0.0063406997
1325500000,-164.72293,0.006457733
1335000000,-164.7753,0.0065351748
1344500000,-164.72536,0.0062657124
1354000000,-164.70865,0.0060475115
1363500000,-164.69524,0.0058353511
1373000000,-164.66966,0.0056086499
1382500000,-164.65765,0.0054404377
1392000000,-164.61426,0.0052454914
1401500000,-164.53271,0.0050095557
1411000000,-164.41248,0.0047383448
1420500000,-164.332,0.0045969849
1430000000,-164.33398,0.0046594827
1439500000,-164.31314,0.0046973936
1449000000,-164.2686,0.0047090976
1458500000,-164.21161,0.0047088126
1468000000,-164.26933,0.0049669952
1477500000,-164.32033,0.0052231415
1487000000,-164.39174,0.0055105034
1496500000,-164.48831,0.0058397064
1506000000,-164.56656,0.010278528
1515500000,-164.55652,0.010105197
1525000000,-164.57359,0.0099948272
1534500000,-164.59555,0.0098944642
1544000000,-164.63373,0.0098295724
1553500000,-164.65398,0.0097225383
1563000000,-164.6662,0.0095964195
1572500000,-164.64697,0.0093895588
1582000000,-164.59798,0.0091081504
1591500000,-164.5181,0.0087692849
1601000000,-164.42284,0.0084098987
1610500000,-164.31549,0.0080395518
1620000000,-164.19078,0.007651668
1629500000,-164.07002,0.0072859228
1639000000,-163.99124,0.0070782788
1648500000,-164.03714,0.0072774943
1658000000,-164.08026,0.007475452
1667500000,-164.13226,0.0076922611
1677000000,-164.17445,0.0078952461
1686500000,-164.22594,0.0081189089
1696000000,-164.26936,0.0083314041
1705500000,-164.31558,0.0085392091
1715000000,-164.30005,0.008505688
1724500000,-164.2881,0.008479517
1734000000,-164.27873,0.0084582204
1743500000,-164.2581,0.0084153414
1753000000,-164.23155,0.0083610853
1762500000,-164.21048,0.0083177621
1772000000,-164.1705,0.0082386062
1781500000,-164.13287,0.0081857685
1791000000,-164.08139,0.0081090517
1800500000,-164.01459,0.0080047492
1810000000,-163.93266,0.0078741852
1819500000,-163.85712,0.0077571613
1829000000,-163.78481,0.007647506
1838500000,-163.72392,0.0075592618
1848000000,-163.72678,0.0076799467
1857500000,-163.76845,0.007904334
1867000000,-163.8206,0.0081518563
1876500000,-163.89845,0.008454035
1886000000,-163.99234,0.0087971818
1895500000,-164.11374,0.0092091374
1905000000,-164.23711,0.0096420748
1914500000,-164.29767,0.0097628664
1924000000,-164.28494,0.0095812436
1933500000,-164.26958,0.0093945898
1943000000,-164.23853,0.0091762645
1952500000,-164.19438,0.0089332853
1962000000,-164.13799,0.0086697889
1971500000,-164.06218,0.0083743734
1981000000,-163.99574,0.008127613
1990500000,-163.93904,0.0079408763
2000000000,-163.88519,0.007762705
END

