!CSV A.01.01
!Keysight Technologies,N5242B,MY48420967,A.15.65.19
!Date: Saturday, February 04, 2023 18:41:19
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),B_1(DB),B_1(DEG)
100000000,-104.03619,-3.0484307
109500000,-102.76099,-3.8126214
119000000,-103.76323,-176.96115
128500000,-104.48894,128.59152
138000000,-104.72841,-3.9395456
147500000,-101.8902,118.14189
157000000,-102.848,-42.671955
166500000,-102.94678,100.03459
176000000,-103.61187,15.857319
185500000,-104.00342,-132.59668
195000000,-104.84401,100.35889
204500000,-104.85777,14.189559
214000000,-102.06174,-15.323183
223500000,-102.56514,172.96616
233000000,-102.88233,-135.13036
242500000,-103.28696,21.298182
252000000,-98.427925,116.7897
261500000,-98.625725,32.715992
271000000,-98.999977,82.368645
280500000,-99.221725,-88.287056
290000000,-99.860283,10.982205
299500000,-99.836708,54.032017
309000000,-100.04396,60.850552
318500000,-100.22512,76.999039
328000000,-100.29833,-142.54761
337500000,-100.94503,91.290688
347000000,-100.90492,58.749996
356500000,-101.06557,-140.2674
366000000,-101.1925,-147.46124
375500000,-101.51986,-73.064224
385000000,-101.83305,-80.484001
394500000,-101.86954,-20.802471
404000000,-102.14141,-61.163185
413500000,-102.49218,-153.50868
423000000,-102.36886,-27.952896
432500000,-102.43083,161.86676
442000000,-102.71046,-22.477545
451500000,-103.14516,-21.101845
461000000,-102.90911,32.818874
470500000,-102.97232,-116.5848
480000000,-103.42459,6.1606612
489500000,-103.64886,-61.03899
499000000,-103.56568,-15.624965
508500000,-102.95822,76.014328
518000000,-103.10944,76.134125
527500000,-102.91728,-155.35918
537000000,-103.41163,154.37776
546500000,-103.32323,106.26321
556000000,-103.4367,83.874557
565500000,-103.56503,-149.56732
575000000,-103.61141,142.51118
584500000,-103.78698,175.34584
594000000,-103.94002,8.0716619
603500000,-104.12556,-60.497314
613000000,-104.18649,-170.93964
622500000,-103.90584,-84.237144
632000000,-103.36598,115.12241
641500000,-103.17237,88.550369
651000000,-103.33701,100.93498
660500000,-103.3901,99.839249
670000000,-103.64768,-46.6693
679500000,-103.73968,86.157234
689000000,-103.77476,-36.104694
698500000,-104.10709,-101.58349
708000000,-104.02405,36.839134
717500000,-104.00394,92.63443
727000000,-103.82602,-131.10632
736500000,-104.2082,-78.625786
746000000,-104.23301,139.73547
755500000,-104.28763,-56.523102
765000000,-104.13914,115.5094
774500000,-104.49552,118.99831
784000000,-104.30521,157.2382
793500000,-104.43423,-22.556162
803000000,-104.48272,169.9725
812500000,-104.48033,106.11529
822000000,-104.58521,97.974007
831500000,-104.4549,85.815826
841000000,-104.8052,-165.79237
850500000,-104.65662,-80.417473
860000000,-104.79116,-158.24023
869500000,-104.71384,-106.20862
879000000,-104.87044,-168.60834
888500000,-104.82682,17.751484
898000000,-105.12692,-132.32797
907500000,-104.79148,-77.884964
917000000,-104.89723,-137.08649
926500000,-104.96618,-80.055466
936000000,-105.04623,-42.329956
945500000,-105.32375,118.99433
955000000,-105.01198,65.150337
964500000,-105.04111,75.097374
974000000,-105.04899,9.7769146
983500000,-105.29065,146.01817
