!CSV A.01.01
!Keysight Technologies,N5242B,MY48420967,A.15.65.19
!Date: Saturday, February 04, 2023 12:33:02
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),A_1(DB),A_1(DEG)
100000000,-104.18028,-163.18939
109500000,-102.80495,-20.054083
119000000,-103.79919,-53.298668
128500000,-104.53998,94.471581
138000000,-105.0159,-73.342056
147500000,-101.79537,-64.795921
157000000,-102.68295,-84.146378
166500000,-103.12661,-92.32708
176000000,-103.29682,-51.388409
185500000,-103.95024,-30.899967
195000000,-104.20853,-142.40887
204500000,-104.67731,108.09602
214000000,-102.58364,-18.695236
223500000,-103.02379,140.62834
233000000,-103.28977,112.82529
242500000,-103.50534,33.847622
252000000,-98.752914,43.760414
261500000,-99.19873,-114.07182
271000000,-99.138634,43.854588
280500000,-99.561424,111.40768
290000000,-99.987793,-153.65544
299500000,-100.04301,87.58342
309000000,-100.21976,-129.42679
318500000,-100.9581,2.5137379
328000000,-100.78212,-5.2121239
337500000,-101.15211,-144.1611
347000000,-101.11253,88.986206
356500000,-101.51318,-40.744934
366000000,-101.94595,108.34645
375500000,-102.08868,-130.28294
385000000,-102.32417,-119.32706
394500000,-102.49602,59.413116
404000000,-101.60312,-143.72792
413500000,-101.77947,-166.9359
423000000,-102.01766,138.37866
432500000,-101.96667,-32.361324
442000000,-102.28843,-96.275528
451500000,-102.66323,-5.252521
461000000,-102.39679,-49.182785
470500000,-102.91085,-58.366459
480000000,-102.77507,170.07321
489500000,-102.82188,-126.04597
499000000,-103.15064,-101.7057
508500000,-103.19742,-51.937675
518000000,-103.35327,-53.745377
527500000,-103.46846,-52.817574
537000000,-103.80199,163.13289
546500000,-103.82401,-171.35281
556000000,-103.87204,130.73402
565500000,-104.1319,2.6692047
575000000,-104.00058,82.631355
584500000,-104.24947,18.958158
594000000,-104.3134,-20.36705
603500000,-104.34906,103.23383
613000000,-104.38779,9.0625181
622500000,-104.73535,-94.371666
632000000,-103.79272,40.129242
641500000,-103.41311,135.29977
651000000,-103.66507,55.55949
660500000,-103.80373,-27.036606
670000000,-104.13053,91.69545
679500000,-103.98207,-20.243454
689000000,-104.19817,41.803967
698500000,-104.17712,-73.081573
708000000,-104.39438,-167.58084
717500000,-104.50089,-19.678896
727000000,-104.53709,151.51147
736500000,-104.16547,126.96076
746000000,-104.71851,-9.9511061
755500000,-104.51827,-33.341858
765000000,-104.67564,49.617691
774500000,-104.94759,18.740627
784000000,-104.54437,52.486008
793500000,-104.88898,77.476761
803000000,-104.97421,131.16782
812500000,-104.88922,-170.32483
822000000,-105.09486,-80.154892
831500000,-104.8648,-153.89705
841000000,-105.07396,45.769058
850500000,-105.23666,-79.163551
860000000,-105.06022,41.637043
869500000,-105.04459,172.32124
879000000,-105.19147,-179.81606
888500000,-105.01256,-96.448303
898000000,-105.12865,-119.3308
907500000,-105.29147,-100.23128
917000000,-105.46264,27.158302
