!CSV A.01.01
!Keysight Technologies,N5242B,MY48420967,A.15.65.19
!Date: Saturday, February 04, 2023 11:56:50
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),B_2(DB),B_2(DEG)
100000000,-104.19766,148.98538
109500000,-102.92509,150.89781
119000000,-103.69437,-74.896774
128500000,-104.30848,-162.52246
138000000,-104.87254,56.261539
147500000,-102.06364,-2.4712262
157000000,-102.5685,-12.03634
166500000,-103.1512,-31.387627
176000000,-103.39184,-98.790016
185500000,-104.24011,130.55528
195000000,-104.77478,-0.18057412
204500000,-105.08311,129.74422
214000000,-102.1226,39.597805
223500000,-102.54685,-126.6678
233000000,-102.90743,-120.47569
242500000,-103.19235,-140.89191
252000000,-98.396782,-139.41765
261500000,-98.716743,62.52504
271000000,-98.990265,-126.54487
280500000,-99.276115,85.893227
290000000,-99.557442,-101.22591
299500000,-99.730888,-52.519581
309000000,-100.31869,174.99252
318500000,-100.30508,91.975769
328000000,-100.55938,145.49611
337500000,-100.68983,121.79141
347000000,-100.86127,-150.22592
356500000,-101.24928,-166.53056
366000000,-101.57999,-38.524429
375500000,-101.50068,84.157219
385000000,-101.59176,77.071709
394500000,-101.8032,12.97552
404000000,-101.99934,-32.753578
413500000,-102.18385,-63.519203
423000000,-102.35106,-154.90671
432500000,-102.54098,-175.95523
442000000,-102.70013,-160.28549
451500000,-102.80104,-85.080917
461000000,-103.00822,58.460922
470500000,-103.17623,4.1211329
480000000,-103.51833,-161.53183
489500000,-103.52631,-36.55167
499000000,-103.85281,147.08994
508500000,-103.02673,-28.596704
518000000,-102.9982,86.578568
527500000,-103.0784,39.575588
537000000,-103.16486,-154.84012
546500000,-103.38233,143.13957
556000000,-103.34771,178.71396
565500000,-103.65785,-38.215801
575000000,-103.80105,-59.668724
584500000,-103.96614,23.41433
594000000,-104.10066,-155.51492
603500000,-103.92953,-25.062637
613000000,-104.24885,-16.784908
622500000,-104.24352,57.082256
632000000,-103.14209,2.6516037
641500000,-103.19474,-138.69266
651000000,-103.29667,-157.58482
660500000,-103.78096,-87.14357
670000000,-103.40778,-2.7026966
679500000,-103.67831,120.27425
689000000,-103.76891,179.89719
698500000,-103.6483,15.942265
708000000,-103.79923,106.81591
717500000,-104.10275,52.223221
727000000,-104.0053,67.417046
736500000,-103.87639,159.3208
746000000,-104.16582,112.99671
755500000,-104.12157,-140.21103
765000000,-104.41286,-158.25543
774500000,-104.33035,-125.14175
784000000,-104.18822,-167.54182
793500000,-104.57158,-150.41173
803000000,-104.43295,96.619957
812500000,-104.21614,-78.115021
822000000,-104.57579,13.211009
831500000,-104.62122,-111.86522
841000000,-104.71268,-149.99945
850500000,-104.61813,144.1618
860000000,-104.70461,-2.2960525
869500000,-104.81811,-58.028099
879000000,-104.64905,-137.1445
888500000,-105.00948,176.81461
898000000,-104.98267,158.95088
907500000,-105.0041,-133.69066
917000000,-105.13507,39.345177
926500000,-105.19137,176.00388
936000000,-105.15807,66.328438
945500000,-105.1121,-56.170361
955000000,-104.82267,119.48431
964500000,-105.26553,-112.1381
974000000,-105.50172,-91.855751
983500000,-105.24624,-143.87901
993000000,-105.25073,122.82893
1002500000,-105.30997,82.256676
1012000000,-105.38941,56.864113
1021500000,-105.14979,85.947784
1031000000,-105.31396,43.941544
1040500000,-105.33976,-154.47206
1050000000,-105.31226,38.599426
1059500000,-105.1124,-13.698654
1069000000,-104.86185,-26.58741
1078500000,-105.48061,-40.775974
1088000000,-105.27389,-15.20004
1097500000,-105.53871,162.26344
1107000000,-105.31625,-36.339466
1116500000,-105.59608,22.723217
1126000000,-105.5889,130.28854
1135500000,-105.59842,55.895374
1145000000,-105.39042,-77.733185
1154500000,-105.34259,43.948452
1164000000,-105.6205,-102.85681
1173500000,-105.33904,-37.073994
1183000000,-105.35152,136.29129
1192500000,-105.46773,-163.48547
1202000000,-105.27072,-123.34598
1211500000,-105.33103,91.749321
1221000000,-105.38184,82.507942
1230500000,-105.63226,-171.10226
1240000000,-105.37034,157.56235
1249500000,-105.59051,-126.6386
1259000000,-105.68629,177.88823
1268500000,-105.68462,-114.9974
1278000000,-105.4668,41.828491
1287500000,-105.32938,-78.934151
1297000000,-105.47044,-123.32094
1306500000,-105.31611,-5.9588099
1316000000,-105.52345,-97.165474
1325500000,-105.41679,176.00861
1335000000,-105.55956,40.013184
1344500000,-105.29889,-97.659325
1354000000,-105.37597,-0.71280819
1363500000,-105.18975,-124.76308
1373000000,-105.5571,-139.4687
1382500000,-105.19241,-146.32231
1392000000,-105.18948,-105.25381
1401500000,-105.38047,162.50194
1411000000,-105.21258,-82.446556
1420500000,-105.22158,-82.108795
1430000000,-105.28775,-58.308098
1439500000,-105.12654,-39.468403
1449000000,-105.39495,120.62252
1458500000,-105.07043,33.096592
1468000000,-105.02082,179.94455
1477500000,-104.84029,102.46894
1487000000,-105.15865,-167.6534
1496500000,-105.15574,152.23792
1506000000,-104.85885,-59.495613
1515500000,-105.10365,173.1124
1525000000,-104.94947,-147.239
1534500000,-104.85957,-62.890396
1544000000,-104.94302,-56.35778
1553500000,-104.92487,45.051903
1563000000,-104.86192,111.49934
1572500000,-105.13467,-179.73889
1582000000,-104.48301,157.65114
1591500000,-104.83891,29.767515
1601000000,-104.72543,-30.170162
1610500000,-104.80362,-162.61771
1620000000,-104.79396,-29.293879
1629500000,-104.62953,67.079857
1639000000,-104.89852,72.022263
1648500000,-104.55334,46.959045
1658000000,-104.5387,-82.520576
1667500000,-104.66595,64.624832
1677000000,-104.42632,-45.583195
1686500000,-104.64149,-34.042465
1696000000,-104.71355,37.376343
1705500000,-104.13783,11.076073
1715000000,-104.6928,-162.62239
1724500000,-104.57746,62.648743
1734000000,-104.48711,-73.875443
1743500000,-104.38426,145.38275
1753000000,-104.22219,41.438915
1762500000,-104.13461,-9.9784098
1772000000,-104.31915,45.917721
1781500000,-104.29572,22.092762
1791000000,-104.3091,84.444283
1800500000,-104.47082,64.088905
1810000000,-104.39173,141.20949
1819500000,-104.23233,170.51122
1829000000,-103.89852,-127.35555
1838500000,-104.16888,179.39433
1848000000,-104.17352,-30.223871
1857500000,-104.34589,-96.04805
1867000000,-103.93055,152.01378
1876500000,-104.12809,75.081139
1886000000,-104.18609,-145.66103
1895500000,-103.97252,39.088982
1905000000,-104.08856,-112.59431
1914500000,-104.23264,-103.45813
1924000000,-103.9221,-145.07462
1933500000,-104.08064,54.521469
1943000000,-103.93424,35.050255
1952500000,-104.10037,17.816071
1962000000,-103.89737,-82.283188
1971500000,-103.98246,-120.94272
1981000000,-103.84294,-137.50807
1990500000,-104.08372,34.945606
2000000000,-103.94762,-11.864086
END

