!CSV A.01.01
!Keysight Technologies,N5242B,MY48420967,A.15.65.19
!Date: Saturday, February 04, 2023 08:27:51
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),SYSNPDI(DB),SYSNPDI(DEG)
1686500000,-164.22714,0.0081211673
1696000000,-164.27036,0.0083332872
1705500000,-164.31313,0.0085343951
1715000000,-164.30643,0.0085181929
1724500000,-164.2883,0.0084798904
1734000000,-164.27049,0.0084421821
1743500000,-164.25288,0.0084052347
1753000000,-164.24129,0.0083798394
1762500000,-164.214,0.0083245225
1772000000,-164.16479,0.0082277907
1781500000,-164.1299,0.0081801815
1791000000,-164.08592,0.0081175398
1800500000,-164.02069,0.0080160117
1810000000,-163.93079,0.0078707691
1819500000,-163.85365,0.0077509792
1829000000,-163.7921,0.0076603857
1838500000,-163.72694,0.0075645288
1848000000,-163.7207,0.0076692188
1857500000,-163.76219,0.0078929439
1867000000,-163.83167,0.0081726462
1876500000,-163.90218,0.0084613059
1886000000,-163.99286,0.0087982304
1895500000,-164.1127,0.0092069516
1905000000,-164.24318,0.0096555362
1914500000,-164.2928,0.0097519243
1924000000,-164.2803,0.009571027
1933500000,-164.27159,0.0093989596
1943000000,-164.24803,0.0091963541
1952500000,-164.19133,0.0089270221
1962000000,-164.12935,0.008652579
1971500000,-164.06416,0.0083781751
1981000000,-164.00024,0.0081360489
1990500000,-163.94383,0.0079496522
2000000000,-163.88577,0.0077637522
END

