!CSV A.01.01
!Keysight Technologies,N5242B,MY48420967,A.15.65.19
!Date: Tuesday, January 24, 2023 20:40:42
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),SYSNPD(REAL),SYSNPD(IMAG)
1658000000,2832.7827,0.36932153
1667500000,2802.6914,0.37550983
1677000000,2766.7043,0.38169211
1686500000,2738.9531,0.38788044
1696000000,2711.8911,0.39407131
1705500000,2684.7515,0.39962551
1715000000,2689.1023,0.39948314
1724500000,2697.9358,0.39935085
1734000000,2710.9302,0.39920849
1743500000,2721.3474,0.39907619
1753000000,2730.8909,0.39893383
1762500000,2748.2537,0.39879721
1772000000,2776.4712,0.39865452
1781500000,2799.9324,0.39954573
1791000000,2827.4697,0.40052098
1800500000,2874.9319,0.4014973
1810000000,2932.7222,0.40246895
1819500000,2983.9219,0.40344509
1829000000,3027.9197,0.40442094
1838500000,3071.3152,0.40539706
1848000000,3074.1663,0.4115985
1857500000,3045.3357,0.41957936
1867000000,3000.6558,0.42755279
1876500000,2949.1001,0.43552503
1886000000,2891.449,0.44350982
1895500000,2809.8765,0.45148033
1905000000,2728.4939,0.45946535
1914500000,2696.6226,0.45877907
1924000000,2705.5781,0.45156646
1933500000,2711.5371,0.44433865
1943000000,2725.2837,0.43712592
1952500000,2759.0667,0.42989993
1962000000,2800.1938,0.42267221
1971500000,2840.0017,0.41545823
1981000000,2884.1697,0.40943322
1990500000,2923.1533,0.405283
2000000000,2962.6956,0.40113264
END

