!CSV A.01.01
!Keysight Technologies,N5242B,MY48420967,A.15.65.19
!Date: Saturday, February 04, 2023 18:59:22
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),B_2(DB),B_2(DEG)
100000000,-104.16061,-141.25894
109500000,-102.85046,-19.201248
119000000,-103.53977,82.072876
128500000,-104.29752,127.93089
138000000,-104.47346,-27.476318
147500000,-102.31487,-22.797726
157000000,-102.71519,82.36319
166500000,-103.16715,61.608326
176000000,-103.85978,95.355797
185500000,-104.14447,104.47993
195000000,-104.36536,51.926224
204500000,-104.79601,-142.8958
214000000,-102.16487,-109.86007
223500000,-102.64185,74.75074
233000000,-102.92489,127.27922
242500000,-103.06503,159.38849
252000000,-98.449165,38.459511
261500000,-99.011284,-147.71385
271000000,-99.166367,-56.117153
280500000,-99.405617,162.83716
290000000,-99.715019,158.6804
299500000,-99.936035,85.94928
309000000,-100.0865,178.6317
318500000,-100.52811,79.539223
328000000,-100.55071,-64.521393
337500000,-100.92736,-71.380905
347000000,-100.82479,164.49384
356500000,-101.18818,86.139778
366000000,-101.66191,-166.72586
375500000,-101.37003,-108.77058
385000000,-101.79295,152.36263
394500000,-101.94306,134.53362
404000000,-101.91454,163.12506
413500000,-101.96996,90.958008
423000000,-102.27757,55.252773
432500000,-102.53229,-122.5239
442000000,-102.49467,-70.343079
451500000,-102.74382,65.608002
461000000,-103.22358,-89.070389
470500000,-103.14912,-67.699448
480000000,-103.34053,-12.472886
489500000,-103.5442,-86.138443
499000000,-103.51125,-158.11497
508500000,-102.96742,23.535271
518000000,-103.08437,-128.14053
527500000,-103.12223,-127.48042
537000000,-103.27549,-107.85088
546500000,-103.30588,-67.935417
556000000,-103.77499,151.29883
565500000,-103.35336,32.464775
575000000,-103.56634,24.789812
584500000,-103.74894,75.561142
594000000,-103.76019,41.211819
603500000,-104.00812,-29.733498
613000000,-104.02394,97.330872
622500000,-104.00169,35.212147
632000000,-103.25123,79.913567
641500000,-103.40101,-6.7636828
651000000,-103.45377,82.322678
660500000,-103.71951,155.75749
670000000,-103.4945,-79.825096
679500000,-103.81038,33.801029
689000000,-103.70846,64.506165
698500000,-104.09343,100.11417
708000000,-103.70116,-45.742023
717500000,-103.98189,55.643532
727000000,-104.17104,53.859863
736500000,-103.9569,-70.650093
746000000,-104.08672,-95.926979
755500000,-103.99479,-155.31155
765000000,-104.32651,79.076202
774500000,-104.14279,36.071812
784000000,-104.36837,-90.315605
793500000,-104.52657,118.75739
803000000,-104.45261,12.99778
812500000,-104.40533,144.50458
822000000,-104.75105,79.925842
831500000,-104.73447,128.74777
841000000,-104.69093,178.27231
850500000,-104.67651,-67.051582
860000000,-104.68732,-104.56551
869500000,-104.75935,72.466553
879000000,-104.60874,8.9710579
888500000,-104.73779,75.465393
898000000,-105.02946,31.465698
907500000,-105.05676,70.86512
917000000,-105.11012,-152.40414
926500000,-104.94131,-100.09909
936000000,-104.96675,-117.49474
945500000,-105.23532,-71.394005
955000000,-105.08912,-163.38976
964500000,-105.05585,-129.49507
974000000,-105.32545,179.27193
983500000,-105.46608,163.92603
993000000,-105.37857,91.50528
1002500000,-105.32489,-130.78917
1012000000,-105.54244,155.36752
1021500000,-105.19973,5.6466289
1031000000,-105.29516,-135.73869
1040500000,-105.05032,-122.80004
1050000000,-105.24292,-26.070179
1059500000,-105.02961,-40.630962
1069000000,-105.62881,123.11301
1078500000,-105.46767,-3.6473188
1088000000,-105.38253,113.31417
1097500000,-105.26749,-72.139465
1107000000,-105.18229,136.43623
1116500000,-105.59393,-70.029198
1126000000,-105.54515,-141.2993
1135500000,-105.61381,-173.51561
1145000000,-105.60896,17.114071
1154500000,-105.68391,-163.97339
1164000000,-105.53464,-42.188328
1173500000,-105.33548,65.554955
1183000000,-105.45824,-50.079552
1192500000,-105.65063,-34.414452
1202000000,-105.50261,23.524946
1211500000,-105.5378,-162.49066
1221000000,-105.31414,170.43347
1230500000,-105.51997,-7.4227467
1240000000,-105.57548,11.844318
1249500000,-105.51637,127.53255
1259000000,-105.45602,167.51604
1268500000,-105.35379,80.129753
1278000000,-105.29907,3.1966474
1287500000,-105.71748,161.37933
1297000000,-105.43262,167.01852
1306500000,-105.34773,-101.36406
1316000000,-105.41117,-2.3356855
1325500000,-105.66042,-129.53287
1335000000,-105.31608,-9.1978283
1344500000,-105.40481,42.665661
1354000000,-105.39029,-74.204735
1363500000,-105.17982,-37.727184
1373000000,-105.23988,-169.20375
1382500000,-105.37451,171.35023
1392000000,-105.44149,32.780159
1401500000,-105.26613,-160.9409
1411000000,-105.3754,53.842087
1420500000,-105.29678,116.62102
1430000000,-105.37444,3.3558755
1439500000,-105.26415,19.485712
1449000000,-105.53423,-141.3385
1458500000,-105.44868,-39.053753
1468000000,-104.97685,48.104229
1477500000,-105.48591,-171.28389
1487000000,-105.24612,-89.098564
1496500000,-104.93699,29.14897
1506000000,-104.90002,-121.4733
1515500000,-104.90171,124.15265
1525000000,-104.97542,-150.89938
1534500000,-104.84679,-69.52858
1544000000,-104.673,-160.40298
1553500000,-105.22411,14.151635
1563000000,-105.04726,154.23053
1572500000,-104.74904,-141.39015
1582000000,-104.82954,89.107353
1591500000,-104.57867,-79.277939
1601000000,-104.74278,87.436638
1610500000,-104.82556,-27.82864
1620000000,-104.64882,123.03923
1629500000,-104.77908,-53.935909
1639000000,-104.65432,-15.473351
1648500000,-104.70319,-147.9019
1658000000,-104.70479,61.152447
1667500000,-104.36713,45.363712
1677000000,-104.56944,39.0704
1686500000,-104.70904,-127.88686
1696000000,-104.55304,-2.5883772
1705500000,-104.53175,178.13857
1715000000,-104.45221,170.61108
1724500000,-104.3969,-45.831432
1734000000,-104.32108,-130.74887
1743500000,-104.7394,9.0555677
1753000000,-104.25734,165.4808
1762500000,-104.40439,52.999607
1772000000,-104.384,-172.26408
1781500000,-104.51721,17.907894
1791000000,-104.45885,-36.067833
1800500000,-104.02921,0.97565508
1810000000,-104.01197,-39.478348
1819500000,-103.85675,-131.8483
1829000000,-104.09216,-7.5777225
1838500000,-104.02605,116.33283
1848000000,-104.27197,-11.165154
1857500000,-103.87743,152.5753
1867000000,-104.19305,-55.058899
1876500000,-104.29144,87.573273
1886000000,-103.8323,-66.169846
1895500000,-104.09183,100.25998
1905000000,-104.25036,-31.109674
1914500000,-104.21532,-74.477577
1924000000,-104.20255,176.5432
1933500000,-104.05256,-43.11158
1943000000,-103.83472,-82.380539
1952500000,-103.98988,-137.41104
1962000000,-104.07876,119.31635
1971500000,-103.91441,134.62141
1981000000,-103.94441,150.9314
1990500000,-103.59832,168.97159
2000000000,-103.79419,-83.511116
END

