!CSV A.01.01
!Keysight Technologies,N5242B,MY48420967,A.15.65.19
!Date: Saturday, February 04, 2023 04:13:30
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),A_1(DB),A_1(DEG)
100000000,-104.05939,-84.235672
109500000,-103.18002,-24.210707
119000000,-104.0181,52.858429
128500000,-104.45194,65.576302
138000000,-105.09145,-119.12292
147500000,-102.29535,-77.523582
157000000,-102.342,65.407112
166500000,-103.08908,135.69749
176000000,-103.4517,39.080021
185500000,-104.06358,151.11305
195000000,-104.37418,-169.40587
204500000,-104.54469,10.31965
214000000,-102.63123,27.532955
223500000,-102.84691,31.933184
233000000,-103.30852,7.1173925
242500000,-103.7373,175.58081
252000000,-98.932251,166.89098
261500000,-98.981705,105.76966
271000000,-99.175797,-126.56908
280500000,-99.702614,-108.87445
290000000,-99.604332,142.52199
299500000,-100.13483,56.211529
309000000,-100.3489,161.48299
318500000,-100.62653,-85.112061
328000000,-100.9493,46.576382
337500000,-101.08829,114.08732
347000000,-101.16673,-20.299526
356500000,-101.44285,146.37573
366000000,-101.93095,-101.75912
375500000,-101.812,160.87511
385000000,-102.15906,49.949001
394500000,-102.46648,22.413765
404000000,-101.43835,-146.58846
413500000,-101.72479,149.06444
423000000,-102.18751,-146.18994
432500000,-102.09477,-86.646767
442000000,-102.39858,-154.19751
451500000,-102.47208,118.50762
461000000,-102.54625,93.874222
470500000,-102.73905,-21.66868
480000000,-102.83207,16.361946
489500000,-103.05169,-44.927795
499000000,-102.97379,-124.04819
508500000,-103.45004,4.4739594
518000000,-103.47218,157.85159
527500000,-103.67216,-78.724152
537000000,-103.65613,-37.502369
546500000,-103.99594,159.72757
556000000,-103.84456,-77.852577
565500000,-103.81712,-116.55993
575000000,-104.31165,-170.52283
584500000,-104.1472,49.721119
594000000,-104.28418,71.619888
603500000,-104.14753,-126.06776
613000000,-104.36963,-19.120852
622500000,-104.47372,29.478325
632000000,-103.67448,-175.29312
641500000,-103.6998,-5.27879
651000000,-103.60369,46.664337
660500000,-104.05297,165.74449
670000000,-103.93056,-11.741426
679500000,-104.26485,123.22845
689000000,-104.09055,-15.825159
698500000,-104.06436,-165.60016
708000000,-104.27042,114.87962
717500000,-104.3016,-154.40988
727000000,-104.63666,19.823759
736500000,-104.44574,-98.168335
746000000,-104.50023,-8.7769594
755500000,-104.55588,141.07761
765000000,-104.59021,137.3925
774500000,-104.52321,166.74484
784000000,-104.7681,7.229733
793500000,-105.17151,-119.06954
803000000,-105.13706,-71.212303
812500000,-105.05846,-63.86673
822000000,-105.26174,-178.09737
831500000,-105.14811,78.634819
841000000,-105.01535,103.55077
850500000,-105.09105,52.285774
860000000,-105.45728,22.622892
869500000,-105.32515,-46.401062
879000000,-105.40816,-168.60036
888500000,-105.43587,-2.2663116
898000000,-105.37267,160.09645
907500000,-105.49551,-32.426662
917000000,-105.53487,126.81615
926500000,-105.46521,0.64268625
936000000,-105.4558,-153.9572
945500000,-105.47756,-106.21366
955000000,-105.57118,-166.43073
964500000,-105.5339,-45.793148
974000000,-105.42621,-6.4305539
983500000,-105.43729,-70.417862
993000000,-105.73147,168.44572
1002500000,-102.97992,-132.39896
1012000000,-102.81877,146.58424
1021500000,-102.8107,47.855457
1031000000,-102.70466,62.485691
1040500000,-102.97029,132.00983
1050000000,-103.21913,20.489576
1059500000,-103.01066,-69.589325
1069000000,-103.13007,88.337379
1078500000,-103.0821,155.79703
1088000000,-102.98343,162.18144
1097500000,-103.10276,38.600075
1107000000,-102.96178,-85.252022
1116500000,-103.23325,173.83327
1126000000,-102.96606,-163.24998
1135500000,-103.05464,-133.57428
1145000000,-102.96311,-140.72327
1154500000,-103.11425,102.88997
1164000000,-103.0668,131.01779
1173500000,-102.86647,176.08221
1183000000,-102.94277,-153.54916
1192500000,-103.01474,-164.20702
1202000000,-103.16623,43.215549
1211500000,-103.17308,-21.68643
1221000000,-102.8914,-177.3266
1230500000,-102.99713,-147.70213
1240000000,-103.05622,175.53386
1249500000,-103.14305,106.4155
1259000000,-103.03751,-105.77177
1268500000,-102.96288,-175.64502
1278000000,-103.05698,104.94978
1287500000,-102.93095,13.646143
1297000000,-103.18946,-54.959595
1306500000,-102.92752,-1.2786021
1316000000,-102.9774,163.19835
1325500000,-102.66058,13.507694
1335000000,-103.04935,104.01836
1344500000,-102.83396,-140.99519
1354000000,-103.06129,179.38098
1363500000,-102.92214,-131.21507
1373000000,-102.9513,-20.749598
1382500000,-103.20049,-37.209812
1392000000,-102.79797,37.680973
1401500000,-102.74992,156.25768
1411000000,-102.78268,-6.1693621
1420500000,-102.90229,-124.17623
1430000000,-102.93314,-80.808693
1439500000,-102.93731,-99.602478
1449000000,-102.93583,130.14177
1458500000,-102.90587,34.531353
1468000000,-102.92551,162.99924
1477500000,-102.43754,125.61421
1487000000,-103.01331,-94.782455
1496500000,-102.55791,-110.69568
1506000000,-105.58626,-61.155117
1515500000,-105.5268,-36.203392
1525000000,-105.81789,79.880974
1534500000,-105.48212,118.75785
1544000000,-105.41421,41.887295
1553500000,-105.62798,-165.71074
1563000000,-105.4582,-10.366239
1572500000,-105.25259,-118.91992
1582000000,-105.38826,-63.692963
1591500000,-105.50016,-153.99515
1601000000,-105.24158,35.645046
1610500000,-105.20341,-82.281982
1620000000,-105.41852,-36.269073
1629500000,-105.28674,-19.076754
1639000000,-105.1463,-94.947319
1648500000,-105.19643,-54.128376
1658000000,-104.82929,176.41544
1667500000,-105.34745,-100.54599
1677000000,-105.34559,69.617134
1686500000,-105.09358,-81.398407
1696000000,-104.96049,-165.85014
1705500000,-105.00921,-78.905167
1715000000,-104.85706,-168.91963
1724500000,-105.13188,80.83638
1734000000,-105.02888,128.36128
1743500000,-104.89731,-95.791924
1753000000,-104.86019,27.2834
1762500000,-105.02385,153.23914
1772000000,-104.96852,-122.98436
1781500000,-105.01782,48.281281
1791000000,-104.75137,-50.00349
1800500000,-104.61797,-19.143456
1810000000,-104.51816,-55.031208
1819500000,-104.82601,48.557526
1829000000,-104.67641,61.032509
1838500000,-104.81184,149.99286
1848000000,-104.67326,57.692554
1857500000,-104.60696,-155.05208
1867000000,-104.61312,-96.93998
1876500000,-104.50911,64.800003
1886000000,-104.6491,74.120956
1895500000,-104.75676,-163.28897
1905000000,-104.51004,-32.651146
1914500000,-104.49438,85.153984
1924000000,-104.5191,-155.69234
1933500000,-104.31362,149.1097
1943000000,-104.48842,29.58754
1952500000,-104.4192,-94.195
1962000000,-104.48044,21.928383
1971500000,-104.71845,13.23513
1981000000,-104.13332,-58.68293
1990500000,-104.35803,-161.10442
2000000000,-104.17719,1.0175285
END

